timestamp,oxygen_saturation_by_minute
2022-06-10 03:37:20+02:00,79.8
2022-06-10 03:38:20+02:00,50.0
2022-06-10 03:39:20+02:00,78.9
2022-06-10 03:40:20+02:00,78.1
2022-06-10 03:41:20+02:00,78.1
2022-06-10 03:42:20+02:00,77.3
2022-06-10 03:43:21+02:00,77.4
2022-06-10 03:44:21+02:00,77.8
2022-06-10 03:45:21+02:00,50.0
2022-06-10 03:46:21+02:00,78.6
2022-06-10 03:47:21+02:00,80.9
2022-06-10 03:48:21+02:00,83.8
2022-06-10 03:49:21+02:00,86.2
2022-06-10 03:50:22+02:00,87.8
2022-06-10 03:51:22+02:00,88.9
2022-06-10 03:52:22+02:00,89.3
2022-06-10 03:53:22+02:00,89.5
2022-06-10 03:54:22+02:00,90.1
2022-06-10 03:55:22+02:00,90.1
2022-06-10 03:56:23+02:00,90.6
2022-06-10 03:57:23+02:00,90.9
2022-06-10 03:58:23+02:00,91.3
2022-06-10 03:59:23+02:00,90.8
2022-06-10 04:00:23+02:00,87.4
2022-06-10 04:01:23+02:00,88.3
2022-06-10 04:02:24+02:00,87.9
2022-06-10 04:03:24+02:00,87.6
2022-06-10 04:04:24+02:00,87.3
2022-06-10 04:05:24+02:00,89.6
2022-06-10 04:06:24+02:00,90.6
2022-06-10 04:07:24+02:00,92.0
2022-06-10 04:08:24+02:00,93.3
2022-06-10 04:09:25+02:00,92.2
2022-06-10 04:10:25+02:00,92.0
2022-06-10 04:11:25+02:00,91.8
2022-06-10 04:12:25+02:00,91.8
2022-06-10 04:13:25+02:00,91.6
2022-06-10 04:14:25+02:00,92.9
2022-06-10 04:15:26+02:00,91.4
2022-06-10 04:16:26+02:00,91.5
2022-06-10 04:17:26+02:00,89.2
2022-06-10 04:18:26+02:00,90.0
2022-06-10 04:19:26+02:00,87.2
2022-06-10 04:20:26+02:00,88.7
2022-06-10 04:21:26+02:00,88.2
2022-06-10 04:22:27+02:00,89.5
2022-06-10 04:23:27+02:00,89.6
2022-06-10 04:24:27+02:00,87.5
2022-06-10 04:25:27+02:00,84.2
2022-06-10 04:26:27+02:00,84.8
2022-06-10 04:27:27+02:00,88.3
2022-06-10 04:28:28+02:00,50.0
2022-06-10 04:29:28+02:00,88.0
2022-06-10 04:30:28+02:00,50.0
2022-06-10 04:31:28+02:00,89.2
2022-06-10 04:32:28+02:00,90.9
2022-06-10 04:33:28+02:00,92.9
2022-06-10 04:34:28+02:00,94.2
2022-06-10 04:35:29+02:00,95.4
2022-06-10 04:36:29+02:00,95.8
2022-06-10 04:37:29+02:00,96.4
2022-06-10 04:38:29+02:00,96.7
2022-06-10 04:39:29+02:00,96.5
2022-06-10 04:40:29+02:00,96.0
2022-06-10 04:41:30+02:00,96.9
2022-06-10 04:42:30+02:00,97.5
2022-06-10 04:43:30+02:00,50.0
2022-06-10 04:44:30+02:00,94.0
2022-06-10 04:45:30+02:00,91.3
2022-06-10 04:46:30+02:00,91.6
2022-06-10 04:47:30+02:00,90.6
2022-06-10 04:48:31+02:00,90.8
2022-06-10 04:49:31+02:00,91.0
2022-06-10 04:50:31+02:00,90.9
2022-06-10 04:51:31+02:00,90.8
2022-06-10 04:52:31+02:00,92.1
2022-06-10 04:53:31+02:00,90.1
2022-06-10 04:54:32+02:00,92.2
2022-06-10 04:55:32+02:00,92.4
2022-06-10 04:56:32+02:00,93.2
2022-06-10 04:57:32+02:00,93.1
2022-06-10 04:58:32+02:00,93.9
2022-06-10 04:59:32+02:00,50.0
2022-06-10 05:00:33+02:00,50.0
2022-06-10 05:01:33+02:00,86.4
2022-06-10 05:02:33+02:00,83.7
2022-06-10 05:03:33+02:00,81.8
2022-06-10 05:04:33+02:00,80.7
2022-06-10 05:05:33+02:00,82.9
2022-06-10 05:06:33+02:00,80.7
2022-06-10 05:07:34+02:00,80.3
2022-06-10 05:08:34+02:00,80.3
2022-06-10 05:09:34+02:00,78.8
2022-06-10 05:10:34+02:00,80.8
2022-06-10 05:11:34+02:00,80.8
2022-06-10 05:12:35+02:00,82.4
2022-06-10 05:13:35+02:00,80.9
2022-06-10 05:14:35+02:00,78.4
2022-06-10 05:15:35+02:00,76.3
2022-06-10 05:16:35+02:00,77.1
2022-06-10 05:17:35+02:00,50.0
2022-06-10 05:18:35+02:00,75.9
2022-06-10 05:19:36+02:00,50.0
2022-06-10 05:20:36+02:00,77.6
2022-06-10 05:21:36+02:00,79.5
2022-06-10 05:22:36+02:00,81.8
2022-06-10 05:23:36+02:00,83.3
2022-06-10 05:24:36+02:00,83.7
2022-06-10 05:25:37+02:00,86.9
2022-06-10 05:26:37+02:00,86.4
2022-06-10 05:27:37+02:00,87.8
2022-06-10 05:28:37+02:00,87.2
2022-06-10 05:29:37+02:00,86.7
2022-06-10 05:30:37+02:00,87.6
2022-06-10 05:31:38+02:00,87.9
2022-06-10 05:32:38+02:00,89.0
2022-06-10 05:33:38+02:00,88.3
2022-06-10 05:34:38+02:00,89.4
2022-06-10 05:35:38+02:00,90.4
2022-06-10 05:36:38+02:00,90.1
2022-06-10 05:37:38+02:00,90.5
2022-06-10 05:38:39+02:00,90.2
2022-06-10 05:39:39+02:00,89.6
2022-06-10 05:40:39+02:00,90.2
2022-06-10 05:41:39+02:00,90.5
2022-06-10 05:42:39+02:00,90.9
2022-06-10 05:43:39+02:00,91.2
2022-06-10 05:44:40+02:00,90.8
2022-06-10 05:45:40+02:00,90.4
2022-06-10 05:46:40+02:00,89.7
2022-06-10 05:47:40+02:00,90.7
2022-06-10 05:48:40+02:00,91.5
2022-06-10 05:49:40+02:00,91.5
2022-06-10 05:50:41+02:00,91.2
2022-06-10 05:51:41+02:00,90.3
2022-06-10 05:52:41+02:00,90.5
2022-06-10 05:53:41+02:00,90.8
2022-06-10 05:54:41+02:00,86.8
2022-06-10 05:55:41+02:00,86.2
2022-06-10 05:56:42+02:00,84.7
2022-06-10 05:57:42+02:00,82.9
2022-06-10 05:58:42+02:00,82.1
2022-06-10 05:59:42+02:00,81.3
2022-06-10 06:00:42+02:00,80.4
2022-06-10 06:01:42+02:00,81.3
2022-06-10 06:02:42+02:00,81.2
2022-06-10 06:03:43+02:00,81.4
2022-06-10 06:04:43+02:00,81.8
2022-06-10 06:05:43+02:00,83.0
2022-06-10 06:06:43+02:00,79.6
2022-06-10 06:07:43+02:00,82.0
2022-06-10 06:08:43+02:00,83.6
2022-06-10 06:09:44+02:00,85.8
2022-06-10 06:10:44+02:00,88.0
2022-06-10 06:11:44+02:00,86.9
2022-06-10 06:12:44+02:00,50.0
2022-06-10 06:13:44+02:00,86.5
2022-06-10 06:14:44+02:00,84.7
2022-06-10 06:15:45+02:00,86.6
2022-06-10 06:16:45+02:00,87.7
2022-06-10 06:17:45+02:00,86.3
2022-06-10 06:18:45+02:00,87.8
2022-06-10 06:19:45+02:00,89.9
2022-06-10 06:20:45+02:00,92.2
2022-06-10 06:21:46+02:00,50.0
2022-06-10 06:22:46+02:00,89.7
2022-06-10 06:23:46+02:00,88.7
2022-06-10 06:24:46+02:00,88.4
2022-06-10 06:25:46+02:00,85.0
2022-06-10 06:26:46+02:00,85.1
2022-06-10 06:27:47+02:00,87.9
2022-06-10 06:28:47+02:00,89.2
2022-06-10 06:29:47+02:00,89.0
2022-06-10 06:30:47+02:00,88.8
2022-06-10 06:31:47+02:00,89.9
2022-06-10 06:32:47+02:00,91.9
2022-06-10 06:33:48+02:00,90.0
2022-06-10 06:34:48+02:00,93.3
2022-06-10 06:35:48+02:00,95.3
2022-06-10 06:36:48+02:00,97.1
2022-06-10 06:37:48+02:00,95.4
2022-06-10 06:38:48+02:00,96.6
2022-06-10 06:39:49+02:00,96.3
2022-06-10 06:40:49+02:00,97.0
2022-06-10 06:41:49+02:00,97.5
2022-06-10 06:42:49+02:00,97.6
2022-06-10 06:43:49+02:00,97.7
2022-06-10 06:44:50+02:00,97.0
2022-06-10 06:45:50+02:00,96.0
2022-06-10 06:46:50+02:00,96.1
2022-06-10 06:47:50+02:00,96.6
2022-06-10 06:48:50+02:00,97.7
2022-06-10 06:49:50+02:00,97.8
2022-06-10 06:50:50+02:00,97.8
2022-06-10 06:51:51+02:00,97.5
2022-06-10 06:52:51+02:00,97.8
2022-06-10 06:53:51+02:00,97.8
2022-06-10 06:54:51+02:00,50.0
2022-06-10 06:55:51+02:00,92.4
2022-06-10 06:56:51+02:00,87.6
2022-06-10 06:57:52+02:00,84.3
2022-06-10 06:58:52+02:00,79.7
2022-06-10 06:59:52+02:00,77.8
2022-06-10 07:00:52+02:00,77.1
2022-06-10 07:01:52+02:00,76.3
2022-06-10 07:02:52+02:00,75.9
2022-06-10 07:03:53+02:00,76.3
2022-06-10 07:04:53+02:00,77.1
2022-06-10 07:05:53+02:00,79.4
2022-06-10 07:06:53+02:00,80.5
2022-06-10 07:07:53+02:00,80.9
2022-06-10 07:08:54+02:00,80.5
2022-06-10 07:09:54+02:00,80.5
2022-06-10 07:10:54+02:00,83.2
2022-06-10 07:11:54+02:00,84.0
2022-06-10 07:12:54+02:00,84.9
2022-06-10 07:13:54+02:00,85.5
2022-06-10 07:14:55+02:00,81.3
2022-06-10 07:15:55+02:00,81.8
2022-06-10 07:16:55+02:00,84.0
2022-06-10 07:17:55+02:00,85.1
2022-06-10 07:18:55+02:00,84.8
2022-06-10 07:19:55+02:00,84.5
2022-06-10 07:20:55+02:00,82.9
2022-06-10 07:21:56+02:00,82.3
2022-06-10 07:22:56+02:00,86.0
2022-06-10 07:23:56+02:00,83.3
2022-06-10 07:24:56+02:00,84.3
2022-06-10 07:25:56+02:00,86.7
2022-06-10 07:26:57+02:00,88.7
2022-06-10 07:27:57+02:00,90.1
2022-06-10 07:28:57+02:00,90.2
2022-06-10 07:29:57+02:00,50.0
2022-06-10 07:30:57+02:00,90.7
2022-06-10 07:31:57+02:00,91.9
2022-06-10 07:32:57+02:00,91.7
2022-06-10 07:33:58+02:00,92.1
2022-06-10 07:34:58+02:00,92.5
2022-06-10 07:35:58+02:00,91.8
2022-06-10 07:36:58+02:00,92.5
2022-06-10 07:37:58+02:00,93.1
2022-06-10 07:38:59+02:00,92.9
2022-06-10 07:39:59+02:00,93.5
2022-06-10 07:40:59+02:00,94.0
2022-06-10 07:41:59+02:00,94.1
2022-06-10 07:42:59+02:00,94.3
2022-06-10 07:43:59+02:00,94.6
2022-06-10 07:45:00+02:00,94.3
2022-06-10 07:46:00+02:00,95.4
2022-06-10 07:47:00+02:00,95.5
2022-06-10 07:48:00+02:00,95.6
2022-06-10 07:49:00+02:00,50.0
2022-06-10 07:50:00+02:00,50.0
2022-06-10 07:51:00+02:00,92.0
2022-06-10 07:52:00+02:00,93.5
2022-06-10 07:53:01+02:00,94.4
2022-06-10 07:54:01+02:00,94.6
2022-06-10 07:55:01+02:00,95.9
2022-06-10 07:56:01+02:00,94.5
2022-06-10 07:57:01+02:00,93.5
2022-06-10 07:58:02+02:00,95.1
2022-06-10 07:59:02+02:00,96.2
2022-06-10 08:00:02+02:00,94.7
2022-06-10 08:01:02+02:00,95.7
2022-06-10 08:02:02+02:00,97.4
2022-06-10 08:03:02+02:00,94.7
2022-06-10 08:04:02+02:00,96.3
2022-06-10 08:05:02+02:00,97.4
2022-06-10 08:06:02+02:00,97.4
2022-06-10 08:07:02+02:00,96.6
2022-06-10 08:08:03+02:00,97.8
2022-06-10 08:09:03+02:00,97.1
2022-06-10 08:10:03+02:00,98.0
2022-06-10 08:11:03+02:00,98.6
2022-06-10 08:12:03+02:00,99.5
2022-06-10 08:13:03+02:00,99.8
2022-06-10 08:14:03+02:00,50.0
2022-06-10 08:15:03+02:00,94.7
2022-06-10 08:16:03+02:00,95.1
2022-06-10 08:17:04+02:00,95.2
2022-06-10 08:18:04+02:00,95.4
2022-06-10 08:19:04+02:00,50.0
2022-06-10 08:20:04+02:00,50.0
2022-06-10 08:21:04+02:00,50.0
2022-06-10 08:22:04+02:00,95.2
2022-06-10 08:23:04+02:00,94.5
2022-06-10 08:24:04+02:00,93.3
2022-06-10 08:25:04+02:00,93.3
2022-06-10 08:26:04+02:00,92.5
2022-06-10 08:27:04+02:00,93.8
2022-06-10 08:28:04+02:00,92.8
2022-06-10 08:29:05+02:00,90.3
2022-06-10 08:30:05+02:00,88.2
2022-06-10 08:31:05+02:00,88.1
2022-06-10 08:32:05+02:00,87.2
2022-06-10 08:33:05+02:00,86.5
2022-06-10 08:34:05+02:00,86.7
2022-06-10 08:35:05+02:00,86.1
2022-06-10 08:36:05+02:00,86.7
2022-06-10 08:37:05+02:00,50.0
2022-06-10 08:38:05+02:00,50.0
2022-06-10 08:39:06+02:00,50.0
2022-06-10 08:40:06+02:00,50.0
2022-06-10 08:41:06+02:00,50.0
2022-06-10 08:42:06+02:00,86.2
2022-06-10 08:43:06+02:00,50.0
2022-06-10 08:44:06+02:00,86.4
2022-06-10 08:45:06+02:00,86.0
2022-06-10 08:46:07+02:00,50.0
2022-06-10 08:47:07+02:00,50.0
2022-06-10 08:48:07+02:00,50.0
2022-06-10 08:49:07+02:00,50.0
2022-06-10 08:50:07+02:00,50.0
2022-06-10 08:51:07+02:00,50.0
2022-06-10 08:52:07+02:00,50.0
2022-06-10 08:53:07+02:00,50.0
2022-06-10 08:54:07+02:00,50.0
2022-06-10 08:55:07+02:00,50.0
2022-06-10 08:56:08+02:00,50.0
2022-06-10 08:57:08+02:00,50.0
2022-06-10 08:58:08+02:00,50.0
2022-06-10 08:59:08+02:00,50.0
2022-06-10 09:00:08+02:00,50.0
2022-06-10 09:01:08+02:00,50.0
2022-06-10 09:02:08+02:00,50.0
2022-06-10 09:03:08+02:00,50.0
2022-06-10 09:04:08+02:00,50.0
2022-06-10 09:05:09+02:00,50.0
2022-06-10 09:06:09+02:00,50.0
2022-06-10 09:07:09+02:00,50.0
2022-06-10 09:08:09+02:00,50.0
2022-06-10 09:09:09+02:00,50.0
2022-06-10 09:10:09+02:00,50.0
2022-06-10 09:11:10+02:00,50.0
2022-06-10 09:12:10+02:00,50.0
2022-06-11 02:10:30+02:00,80.1
2022-06-11 02:11:30+02:00,80.5
2022-06-11 02:12:30+02:00,80.5
2022-06-11 02:13:30+02:00,79.4
2022-06-11 02:14:30+02:00,79.7
2022-06-11 02:15:30+02:00,80.7
2022-06-11 02:16:30+02:00,50.0
2022-06-11 02:17:30+02:00,50.0
2022-06-11 02:18:30+02:00,82.0
2022-06-11 02:19:30+02:00,82.6
2022-06-11 02:20:30+02:00,50.0
2022-06-11 02:21:31+02:00,84.1
2022-06-11 02:22:31+02:00,84.6
2022-06-11 02:23:31+02:00,84.3
2022-06-11 02:24:31+02:00,84.6
2022-06-11 02:25:31+02:00,84.4
2022-06-11 02:26:31+02:00,85.1
2022-06-11 02:27:31+02:00,84.4
2022-06-11 02:28:32+02:00,83.7
2022-06-11 02:29:32+02:00,83.6
2022-06-11 02:30:32+02:00,83.9
2022-06-11 02:31:32+02:00,83.4
2022-06-11 02:32:32+02:00,82.8
2022-06-11 02:33:32+02:00,83.7
2022-06-11 02:34:32+02:00,85.1
2022-06-11 02:35:33+02:00,85.9
2022-06-11 02:36:33+02:00,50.0
2022-06-11 02:37:33+02:00,50.0
2022-06-11 02:38:33+02:00,50.0
2022-06-11 02:39:33+02:00,50.0
2022-06-11 02:40:33+02:00,82.3
2022-06-11 02:41:33+02:00,50.0
2022-06-11 02:42:34+02:00,50.0
2022-06-11 02:43:34+02:00,50.0
2022-06-11 02:44:34+02:00,84.2
2022-06-11 02:45:34+02:00,85.9
2022-06-11 02:46:34+02:00,87.5
2022-06-11 02:47:34+02:00,88.4
2022-06-11 02:48:34+02:00,89.2
2022-06-11 02:49:35+02:00,89.6
2022-06-11 02:50:35+02:00,90.1
2022-06-11 02:51:35+02:00,90.3
2022-06-11 02:52:35+02:00,90.7
2022-06-11 02:53:35+02:00,90.9
2022-06-11 02:54:35+02:00,91.0
2022-06-11 02:55:35+02:00,91.1
2022-06-11 02:56:36+02:00,91.1
2022-06-11 02:57:36+02:00,91.2
2022-06-11 02:58:36+02:00,91.3
2022-06-11 02:59:36+02:00,91.4
2022-06-11 03:00:36+02:00,91.3
2022-06-11 03:01:36+02:00,91.2
2022-06-11 03:02:37+02:00,91.1
2022-06-11 03:03:37+02:00,91.3
2022-06-11 03:04:37+02:00,91.3
2022-06-11 03:05:37+02:00,91.3
2022-06-11 03:06:37+02:00,91.3
2022-06-11 03:07:37+02:00,91.4
2022-06-11 03:08:37+02:00,91.4
2022-06-11 03:09:38+02:00,91.4
2022-06-11 03:10:38+02:00,91.4
2022-06-11 03:11:38+02:00,91.5
2022-06-11 03:12:38+02:00,91.5
2022-06-11 03:13:38+02:00,91.6
2022-06-11 03:14:38+02:00,91.5
2022-06-11 03:15:39+02:00,91.5
2022-06-11 03:16:39+02:00,91.5
2022-06-11 03:17:39+02:00,91.6
2022-06-11 03:18:39+02:00,91.6
2022-06-11 03:19:39+02:00,91.8
2022-06-11 03:20:39+02:00,92.0
2022-06-11 03:21:39+02:00,91.9
2022-06-11 03:22:40+02:00,91.9
2022-06-11 03:23:40+02:00,91.9
2022-06-11 03:24:40+02:00,91.9
2022-06-11 03:25:40+02:00,91.9
2022-06-11 03:26:40+02:00,91.9
2022-06-11 03:27:40+02:00,91.9
2022-06-11 03:28:41+02:00,91.9
2022-06-11 03:29:41+02:00,91.9
2022-06-11 03:30:41+02:00,91.9
2022-06-11 03:31:41+02:00,91.8
2022-06-11 03:32:41+02:00,50.0
2022-06-11 03:33:41+02:00,90.6
2022-06-11 03:34:41+02:00,89.3
2022-06-11 03:35:42+02:00,88.3
2022-06-11 03:36:42+02:00,87.6
2022-06-11 03:37:42+02:00,88.0
2022-06-11 03:38:42+02:00,88.3
2022-06-11 03:39:42+02:00,88.2
2022-06-11 03:40:42+02:00,88.4
2022-06-11 03:41:42+02:00,88.0
2022-06-11 03:42:43+02:00,88.7
2022-06-11 03:43:43+02:00,87.9
2022-06-11 03:44:43+02:00,88.8
2022-06-11 03:45:43+02:00,89.2
2022-06-11 03:46:43+02:00,88.9
2022-06-11 03:47:43+02:00,88.5
2022-06-11 03:48:44+02:00,89.1
2022-06-11 03:49:44+02:00,89.2
2022-06-11 03:50:44+02:00,90.1
2022-06-11 03:51:44+02:00,88.3
2022-06-11 03:52:44+02:00,90.5
2022-06-11 03:53:44+02:00,89.6
2022-06-11 03:54:44+02:00,90.2
2022-06-11 03:55:45+02:00,89.6
2022-06-11 03:56:45+02:00,89.6
2022-06-11 03:57:45+02:00,88.2
2022-06-11 03:58:45+02:00,87.2
2022-06-11 03:59:45+02:00,86.5
2022-06-11 04:00:45+02:00,87.6
2022-06-11 04:01:46+02:00,88.1
2022-06-11 04:02:46+02:00,87.5
2022-06-11 04:03:46+02:00,88.6
2022-06-11 04:04:46+02:00,89.2
2022-06-11 04:05:46+02:00,50.0
2022-06-11 04:06:46+02:00,50.0
2022-06-11 04:07:46+02:00,90.3
2022-06-11 04:08:47+02:00,90.6
2022-06-11 04:09:47+02:00,90.1
2022-06-11 04:10:47+02:00,89.4
2022-06-11 04:11:47+02:00,89.9
2022-06-11 04:12:47+02:00,50.0
2022-06-11 04:13:47+02:00,89.9
2022-06-11 04:14:48+02:00,86.6
2022-06-11 04:15:48+02:00,85.1
2022-06-11 04:16:48+02:00,83.9
2022-06-11 04:17:48+02:00,83.5
2022-06-11 04:18:48+02:00,82.6
2022-06-11 04:19:48+02:00,82.4
2022-06-11 04:20:48+02:00,82.4
2022-06-11 04:21:49+02:00,82.4
2022-06-11 04:22:49+02:00,82.3
2022-06-11 04:23:49+02:00,82.4
2022-06-11 04:24:49+02:00,82.4
2022-06-11 04:25:49+02:00,82.5
2022-06-11 04:26:49+02:00,82.9
2022-06-11 04:27:49+02:00,82.9
2022-06-11 04:28:50+02:00,83.1
2022-06-11 04:29:50+02:00,83.4
2022-06-11 04:30:50+02:00,83.6
2022-06-11 04:31:50+02:00,83.8
2022-06-11 04:32:50+02:00,84.0
2022-06-11 04:33:50+02:00,84.2
2022-06-11 04:34:51+02:00,84.3
2022-06-11 04:35:51+02:00,84.5
2022-06-11 04:36:51+02:00,84.8
2022-06-11 04:37:51+02:00,84.6
2022-06-11 04:38:51+02:00,84.4
2022-06-11 04:39:51+02:00,84.4
2022-06-11 04:40:51+02:00,84.3
2022-06-11 04:41:52+02:00,84.3
2022-06-11 04:42:52+02:00,84.4
2022-06-11 04:43:52+02:00,84.5
2022-06-11 04:44:52+02:00,84.7
2022-06-11 04:45:52+02:00,84.9
2022-06-11 04:46:52+02:00,85.1
2022-06-11 04:47:52+02:00,85.1
2022-06-11 04:48:53+02:00,85.6
2022-06-11 04:49:53+02:00,85.7
2022-06-11 04:50:53+02:00,85.8
2022-06-11 04:51:53+02:00,85.8
2022-06-11 04:52:53+02:00,86.0
2022-06-11 04:53:53+02:00,85.8
2022-06-11 04:54:53+02:00,85.6
2022-06-11 04:55:54+02:00,85.8
2022-06-11 04:56:54+02:00,85.9
2022-06-11 04:57:54+02:00,85.6
2022-06-11 04:58:54+02:00,85.6
2022-06-11 04:59:54+02:00,86.1
2022-06-11 05:00:54+02:00,85.9
2022-06-11 05:01:55+02:00,85.9
2022-06-11 05:02:55+02:00,86.0
2022-06-11 05:03:55+02:00,86.0
2022-06-11 05:04:55+02:00,84.3
2022-06-11 05:05:55+02:00,84.1
2022-06-11 05:06:55+02:00,83.5
2022-06-11 05:07:55+02:00,50.0
2022-06-11 05:08:56+02:00,84.3
2022-06-11 05:09:56+02:00,87.4
2022-06-11 05:10:56+02:00,90.3
2022-06-11 05:11:56+02:00,92.0
2022-06-11 05:12:56+02:00,94.0
2022-06-11 05:13:56+02:00,94.6
2022-06-11 05:14:57+02:00,95.1
2022-06-11 05:15:57+02:00,94.8
2022-06-11 05:16:57+02:00,95.0
2022-06-11 05:17:57+02:00,95.3
2022-06-11 05:18:57+02:00,95.2
2022-06-11 05:19:57+02:00,95.9
2022-06-11 05:20:57+02:00,95.7
2022-06-11 05:21:58+02:00,95.4
2022-06-11 05:22:58+02:00,95.6
2022-06-11 05:23:58+02:00,95.4
2022-06-11 05:24:58+02:00,94.8
2022-06-11 05:25:58+02:00,94.4
2022-06-11 05:26:58+02:00,95.0
2022-06-11 05:27:59+02:00,95.5
2022-06-11 05:28:59+02:00,95.3
2022-06-11 05:29:59+02:00,95.0
2022-06-11 05:30:59+02:00,94.7
2022-06-11 05:31:59+02:00,95.4
2022-06-11 05:32:59+02:00,95.7
2022-06-11 05:33:59+02:00,94.9
2022-06-11 05:35:00+02:00,94.7
2022-06-11 05:36:00+02:00,50.0
2022-06-11 05:37:00+02:00,91.5
2022-06-11 05:38:00+02:00,91.5
2022-06-11 05:39:00+02:00,90.9
2022-06-11 05:40:00+02:00,91.3
2022-06-11 05:41:00+02:00,91.0
2022-06-11 05:42:01+02:00,91.2
2022-06-11 05:43:01+02:00,90.1
2022-06-11 05:44:01+02:00,89.2
2022-06-11 05:45:01+02:00,91.1
2022-06-11 05:46:01+02:00,90.9
2022-06-11 05:47:01+02:00,90.7
2022-06-11 05:48:01+02:00,91.0
2022-06-11 05:49:01+02:00,91.4
2022-06-11 05:50:02+02:00,90.8
2022-06-11 05:51:02+02:00,90.6
2022-06-11 05:52:02+02:00,90.6
2022-06-11 05:53:02+02:00,91.0
2022-06-11 05:54:02+02:00,50.0
2022-06-11 05:55:02+02:00,87.6
2022-06-11 05:56:02+02:00,86.2
2022-06-11 05:57:02+02:00,85.3
2022-06-11 05:58:02+02:00,84.5
2022-06-11 05:59:03+02:00,84.1
2022-06-11 06:00:03+02:00,83.0
2022-06-11 06:01:03+02:00,84.9
2022-06-11 06:02:03+02:00,86.2
2022-06-11 06:03:03+02:00,87.7
2022-06-11 06:04:03+02:00,89.0
2022-06-11 06:05:03+02:00,85.8
2022-06-11 06:06:03+02:00,88.1
2022-06-11 06:07:03+02:00,89.5
2022-06-11 06:08:03+02:00,89.5
2022-06-11 06:09:03+02:00,50.0
2022-06-11 06:10:04+02:00,85.2
2022-06-11 06:11:04+02:00,79.9
2022-06-11 06:12:04+02:00,78.9
2022-06-11 06:13:04+02:00,78.0
2022-06-11 06:14:04+02:00,77.1
2022-06-11 06:15:04+02:00,78.0
2022-06-11 06:16:04+02:00,77.9
2022-06-11 06:17:04+02:00,50.0
2022-06-11 06:18:04+02:00,80.0
2022-06-11 06:19:04+02:00,85.3
2022-06-11 06:20:04+02:00,88.5
2022-06-11 06:21:04+02:00,90.9
2022-06-11 06:22:05+02:00,93.4
2022-06-11 06:23:05+02:00,94.9
2022-06-11 06:24:05+02:00,95.9
2022-06-11 06:25:05+02:00,97.0
2022-06-11 06:26:05+02:00,95.7
2022-06-11 06:27:05+02:00,95.3
2022-06-11 06:28:05+02:00,96.3
2022-06-11 06:29:05+02:00,96.7
2022-06-11 06:30:05+02:00,96.1
2022-06-11 06:31:05+02:00,96.6
2022-06-11 06:32:06+02:00,96.9
2022-06-11 06:33:06+02:00,97.6
2022-06-11 06:34:06+02:00,97.4
2022-06-11 06:35:06+02:00,98.2
2022-06-11 06:36:06+02:00,50.0
2022-06-11 06:37:06+02:00,92.8
2022-06-11 06:38:06+02:00,92.0
2022-06-11 06:39:06+02:00,50.0
2022-06-11 06:40:07+02:00,88.7
2022-06-11 06:41:07+02:00,50.0
2022-06-11 06:42:07+02:00,50.0
2022-06-11 06:43:07+02:00,86.9
2022-06-11 06:44:07+02:00,83.7
2022-06-11 06:45:07+02:00,83.3
2022-06-11 06:46:07+02:00,81.5
2022-06-11 06:47:07+02:00,80.3
2022-06-11 06:48:07+02:00,79.4
2022-06-11 06:49:07+02:00,78.8
2022-06-11 06:50:07+02:00,76.9
2022-06-11 06:51:07+02:00,76.8
2022-06-11 06:52:08+02:00,76.6
2022-06-11 06:53:08+02:00,79.1
2022-06-11 06:54:08+02:00,79.5
2022-06-11 06:55:08+02:00,80.7
2022-06-11 06:56:08+02:00,80.4
2022-06-11 06:57:08+02:00,84.9
2022-06-11 06:58:09+02:00,86.2
2022-06-11 06:59:09+02:00,81.3
2022-06-11 07:00:09+02:00,82.8
2022-06-11 07:01:09+02:00,82.8
2022-06-11 07:02:09+02:00,82.6
2022-06-11 07:03:09+02:00,81.7
2022-06-11 07:04:09+02:00,82.8
2022-06-11 07:05:10+02:00,84.4
2022-06-11 07:06:10+02:00,86.1
2022-06-11 07:07:10+02:00,84.8
2022-06-11 07:08:10+02:00,83.7
2022-06-11 07:09:10+02:00,85.5
2022-06-11 07:10:10+02:00,87.2
2022-06-11 07:11:11+02:00,87.8
2022-06-11 07:12:11+02:00,86.8
2022-06-11 07:13:11+02:00,87.7
2022-06-11 07:14:11+02:00,87.3
2022-06-11 07:15:11+02:00,86.6
2022-06-11 07:16:11+02:00,86.9
2022-06-11 07:17:11+02:00,88.4
2022-06-11 07:18:12+02:00,89.8
2022-06-11 07:19:12+02:00,90.5
2022-06-11 07:20:12+02:00,90.5
2022-06-11 07:21:12+02:00,90.0
2022-06-11 07:22:12+02:00,89.4
2022-06-11 07:23:12+02:00,90.5
2022-06-11 07:24:13+02:00,90.6
2022-06-11 07:25:13+02:00,91.4
2022-06-11 07:26:13+02:00,88.2
2022-06-11 07:27:13+02:00,89.5
2022-06-11 07:28:13+02:00,91.0
2022-06-11 07:29:13+02:00,90.8
2022-06-11 07:30:13+02:00,90.2
2022-06-11 07:31:14+02:00,89.5
2022-06-11 07:32:14+02:00,89.6
2022-06-11 07:33:14+02:00,91.4
2022-06-11 07:34:14+02:00,92.5
2022-06-11 07:35:14+02:00,89.9
2022-06-11 07:36:14+02:00,87.8
2022-06-11 07:37:15+02:00,88.9
2022-06-11 07:38:15+02:00,87.3
2022-06-11 07:39:15+02:00,86.6
2022-06-11 07:40:15+02:00,84.8
